rid,wave,sex_cnt,age_cnt
5e9a0d33-32c2-5a27-0267-b7d7a04e35e6,1,Male,27
5e9a0d72-70bc-c4ba-88af-3a49b343944c,1,Male,58
5e9a0d65-adf2-4ef2-a3eb-c2ada4ef4c58,1,Male,23
5e9a0e63-dc11-5795-5ab2-c11804b67d9d,1,Female,25
5e9a0d2f-9440-d5b3-a86b-b8c449211166,1,Male,50
5e9a0e88-2340-b089-2174-d8a86fc24fc1,1,Male,10
5e9a0e88-2340-b089-2174-d8a86fc24fc1,1,Female,13
5e9a0e88-2340-b089-2174-d8a86fc24fc1,1,Male,17
5e9a0e88-2340-b089-2174-d8a86fc24fc1,1,Male,44
5e9a0e88-2340-b089-2174-d8a86fc24fc1,1,Female,44
5e9a0e6a-d9a2-5664-f587-d966788b2993,1,Male,0
5e9a0d58-b691-3550-6c1b-a932dc601d1c,1,Male,58
5e9a0e62-093e-8006-d081-b789d12a91f5,1,Female,39
5e9a0e62-093e-8006-d081-b789d12a91f5,1,Male,43
5e9a0e62-093e-8006-d081-b789d12a91f5,1,Female,6
5e9a0e61-92bb-f0b6-189d-5ba456aa8585,1,Male,44
5e9a0e61-92bb-f0b6-189d-5ba456aa8585,1,Male,13
5e9a0e61-92bb-f0b6-189d-5ba456aa8585,1,Male,10
5e9a0f0b-7168-46c8-109c-90aa245baa99,1,Male,28
5e9a0f0b-7168-46c8-109c-90aa245baa99,1,Male,15
5e9a0d8a-ea26-efb2-aacd-75228c20c259,1,Male,60
5e9a0eaf-d3b8-c63c-440f-b74c27a65933,1,Female,35
5e9a0eaf-d3b8-c63c-440f-b74c27a65933,1,Male,16
5e9a0f67-7855-de6b-ca0b-7e5155857613,1,Female,40
5e9a0f67-7855-de6b-ca0b-7e5155857613,1,Male,16
5e9a0e85-5510-5a07-6d6f-fe5c0ef30559,1,Female,30
5e9a0e85-5510-5a07-6d6f-fe5c0ef30559,1,Male,11
5e9a0e85-5510-5a07-6d6f-fe5c0ef30559,1,Female,6
5e9a0f51-989f-dab9-cd84-57098c061d8b,1,Female,19
5e9a0f51-989f-dab9-cd84-57098c061d8b,1,Female,48
5e9a0f60-3648-439c-fa98-11278ce38d8c,1,Female,25
5e9a0f60-3648-439c-fa98-11278ce38d8c,1,Male,23
5e9a0f60-3648-439c-fa98-11278ce38d8c,1,Male,28
5e9a0b5f-927c-4c95-d6c2-e5c658b848e0,1,Female,23
5e9a0b5f-927c-4c95-d6c2-e5c658b848e0,1,Male,43
5e9a15b5-9215-c5fe-c0b2-d7865c523367,1,Female,44
5e99ff15-ec7e-f334-2352-217d1f518477,1,Male,1
5e99ff15-ec7e-f334-2352-217d1f518477,1,Male,7
5e99ff15-ec7e-f334-2352-217d1f518477,1,Female,27
5e9a0e5e-b3c0-e033-6f5b-f628d503b973,1,Male,17
5e9a0e5e-b3c0-e033-6f5b-f628d503b973,1,Female,9
5e9a0e5e-b3c0-e033-6f5b-f628d503b973,1,Male,0
5e9a1bad-f2d8-e777-85be-d4ccd7e7f576,1,Male,26
5e9a1bad-f2d8-e777-85be-d4ccd7e7f576,1,Male,24
5e9a1bad-f2d8-e777-85be-d4ccd7e7f576,1,Male,2
5e9a1bad-f2d8-e777-85be-d4ccd7e7f576,1,Female,1
5e9a0d4e-18ab-43df-a4fc-5fcfc07f1bf8,1,Male,15
5e9a0d4e-18ab-43df-a4fc-5fcfc07f1bf8,1,Male,13
5e9a1c11-704a-4835-54e3-2a6897374c46,1,Female,47
5e9a1e7c-87f4-fe8b-f6ec-1c83439f272f,1,Male,66
5e9a2032-f102-202a-0ed6-836968163e39,1,Male,70
5e9a292b-9e36-fd8a-c41b-62fffcc8eaec,1,Female,43
5e9a292b-9e36-fd8a-c41b-62fffcc8eaec,1,Female,17
5e9a291a-2112-2c7c-fd7a-d28f519e09f0,1,Male,25
5e9a291a-2112-2c7c-fd7a-d28f519e09f0,1,Female,20
5e9a291a-2112-2c7c-fd7a-d28f519e09f0,1,Male,18
5e9a291a-2112-2c7c-fd7a-d28f519e09f0,1,Male,15
5e9a2cd5-35a0-bc99-a44e-917d69b89207,1,Male,27
5e9a2cd5-35a0-bc99-a44e-917d69b89207,1,Male,31
5e9a2cd5-35a0-bc99-a44e-917d69b89207,1,Male,48
5e9a2cd5-35a0-bc99-a44e-917d69b89207,1,Female,40
5e9a2e03-ca5e-cdd6-157c-b98fc5be6be9,1,Male,84
5e9a40e1-4c56-e68c-5d66-ff85116570a6,1,Female,56
5e9a40e1-4c56-e68c-5d66-ff85116570a6,1,Female,30
5e9a40e1-4c56-e68c-5d66-ff85116570a6,1,Female,27
5e9a40e1-4c56-e68c-5d66-ff85116570a6,1,Female,23
5e9a6376-ca56-543a-dff7-19eaec8ab0ef,1,Male,33
5e9a6376-ca56-543a-dff7-19eaec8ab0ef,1,Male,3
5e9a6376-ca56-543a-dff7-19eaec8ab0ef,1,Male,1
5e9b7f02-493d-1063-16ec-4d83f42baf60,1,Male,82
5e9b7f17-044b-f213-5758-75254cb77240,1,Female,41
5e9b7f17-044b-f213-5758-75254cb77240,1,Female,11
5e9b7f38-8df3-d1bd-5133-7182aea4fe96,1,Female,83
5e9b7ef7-bba9-de4c-00ee-9ebdd7098e42,1,Female,68
5e9b7ed6-6da8-76a5-c238-e1708297a037,1,Female,5
5e9b7ed6-6da8-76a5-c238-e1708297a037,1,Male,14
5e9b7ed6-6da8-76a5-c238-e1708297a037,1,Female,60
5e9b7f78-3b6a-fda7-2bb0-3cd1a7264f62,1,Female,36
5e9b7f78-3b6a-fda7-2bb0-3cd1a7264f62,1,Female,11
5e9b7f78-3b6a-fda7-2bb0-3cd1a7264f62,1,Male,8
5e9b7faa-5956-24b7-2ce1-c5afcf75eb1d,1,Female,55
5e9b7fff-c960-1c8c-4d58-a7ca10ca5a87,1,Male,83
5e9b7fff-c960-1c8c-4d58-a7ca10ca5a87,1,Female,80
5e9b7fff-c960-1c8c-4d58-a7ca10ca5a87,1,Male,60
5e9b7fe2-8fe1-13a4-b400-4a16d8399117,1,Male,61
5e9b7fac-3e8a-35e7-85fd-67847a6a6615,1,Male,66
5e9b7f73-dcf6-2899-a318-81eb48bd2b0e,1,Female,9
5e9b7f73-dcf6-2899-a318-81eb48bd2b0e,1,Male,14
5e9b7f73-dcf6-2899-a318-81eb48bd2b0e,1,Male,43
5e9b8080-d9d6-717e-f52a-56017e5a343b,1,Male,76
5e9b8080-d9d6-717e-f52a-56017e5a343b,1,Male,50
5e9b8080-d9d6-717e-f52a-56017e5a343b,1,Female,43
5e9b8054-8091-9be6-b211-b68ec5f27aa3,1,Female,28
5e9b7f65-6740-27d8-9b5c-be765578bdcd,1,Male,85
5e9b7fe3-c954-df36-7444-9f34666f5264,1,Male,46
5e9b7fe3-c954-df36-7444-9f34666f5264,1,Female,46
5e9b7fe3-c954-df36-7444-9f34666f5264,1,Male,17
5e9b8079-66ac-713b-e794-b9006197ab90,1,Female,35
5e9b8079-66ac-713b-e794-b9006197ab90,1,Female,16
5e9b8079-66ac-713b-e794-b9006197ab90,1,Male,10
5e9b808b-dcd9-e03e-cc88-fd44e87efe89,1,Male,7
5e9b808b-dcd9-e03e-cc88-fd44e87efe89,1,Female,9
5e9b808b-dcd9-e03e-cc88-fd44e87efe89,1,Female,34
5e9b80b9-e98f-91a0-8cb2-c25f6f83346f,1,Female,40
5e9b8162-0bb5-e431-7baa-bf77eaef13fb,1,Female,40
5e9b8162-0bb5-e431-7baa-bf77eaef13fb,1,Female,14
5e9b8162-0bb5-e431-7baa-bf77eaef13fb,1,Male,10
5e9b7fae-d815-9fda-94e2-49a4a3f0b83b,1,Female,57
5e9b80b9-b140-eff4-5573-e5cbf9829473,1,Female,45
5e9b8186-1c6d-f394-d298-4d6c402906d0,1,Male,36
5e9b7f47-86a4-62ca-c9ed-a878fecc7c61,1,Male,77
5e9b8164-d979-09e7-94a1-c611c08f37a7,1,Male,0
5e9b81a8-c136-e621-dbd6-d1d785642ad4,1,Male,67
5e9b809b-abe9-2a1f-1aa9-8cc3aa2a8cb0,1,Female,45
5e9b8140-72d3-6197-73b9-82155685c90d,1,Male,77
5e9b813d-cb6b-0edc-909b-ee3960ea0ca8,1,Female,1
5e9b813d-cb6b-0edc-909b-ee3960ea0ca8,1,Female,1
5e9b813d-cb6b-0edc-909b-ee3960ea0ca8,1,Male,1
5e9b80a1-5118-7364-0679-8072e5a19b94,1,Female,70
5e9b80a1-5118-7364-0679-8072e5a19b94,1,Female,0
5e9b8208-a850-4488-37b9-0f8ddb01f298,1,Female,34
5e9b81f0-e041-f576-fd31-591b00a1b02c,1,Male,10
5e9b81f0-e041-f576-fd31-591b00a1b02c,1,Female,29
5e9b8122-d64f-460a-09e6-9ab171527028,1,Male,23
5e9b8122-d64f-460a-09e6-9ab171527028,1,Female,35
5e9b8122-d64f-460a-09e6-9ab171527028,1,Female,3
5e9b8122-d64f-460a-09e6-9ab171527028,1,Female,2
5e9b8122-d64f-460a-09e6-9ab171527028,1,Male,7
5e9b8200-bd3e-aaee-5c86-fed31da27fe0,1,Male,1
5e9b8200-bd3e-aaee-5c86-fed31da27fe0,1,Male,8
5e9b8200-bd3e-aaee-5c86-fed31da27fe0,1,Male,60
5e9b8094-d810-e772-8cac-e91b6080429c,1,Male,1
5e9b818a-1299-ee28-0b88-c99d43625bba,1,Female,73
5e9b81af-c69f-6e6a-4037-217321cec49b,1,Female,92
5e9b8100-df75-e13c-c0e4-0430e379f857,1,Female,79
5e9b8100-df75-e13c-c0e4-0430e379f857,1,Female,46
5e9b80ad-9cf3-e007-4e40-064323b31d5c,1,Female,36
5e9b8211-9dfb-b1ba-1a71-fce1b212bc85,1,Female,48
5e9b8211-9dfb-b1ba-1a71-fce1b212bc85,1,Female,16
5e9b82ce-7090-6582-641a-ea5a06646d93,1,Male,18
5e9b82ce-7090-6582-641a-ea5a06646d93,1,Male,51
5e9b82ce-7090-6582-641a-ea5a06646d93,1,Female,50
5e9b823b-0364-1918-7ab0-f5b20a5c21cf,1,Female,11
5e9b823b-0364-1918-7ab0-f5b20a5c21cf,1,Male,7
5e9b823b-0364-1918-7ab0-f5b20a5c21cf,1,Female,28
5e9b8169-82cd-8f6f-8461-8be87787668d,1,Male,71
5e9b8169-82cd-8f6f-8461-8be87787668d,1,Female,72
5e9b8169-82cd-8f6f-8461-8be87787668d,1,Male,45
5e9b8169-82cd-8f6f-8461-8be87787668d,1,Female,42
5e9b81ef-9ee7-2ef3-0aa6-1fb5fdf57e66,1,Male,31
5e9b81ef-9ee7-2ef3-0aa6-1fb5fdf57e66,1,Female,56
5e9b8342-079a-0e31-7e3c-ac2bcb8ba1dc,1,Female,39
5e9b8342-079a-0e31-7e3c-ac2bcb8ba1dc,1,Male,12
5e9b8355-d86f-4fd5-143c-5c56584803dc,1,Female,41
5e9b8355-d86f-4fd5-143c-5c56584803dc,1,Male,42
5e9b826a-c998-7788-33ab-d20d0a7cf852,1,Female,37
5e9b826a-c998-7788-33ab-d20d0a7cf852,1,Male,12
5e9b8245-8161-4d65-237c-3e05922439c7,1,Male,40
5e9b8245-8161-4d65-237c-3e05922439c7,1,Female,34
5e9b8245-8161-4d65-237c-3e05922439c7,1,Male,8
5e9b83df-0119-ec2b-bf96-33fa82051b80,1,Male,37
5e9b83df-0119-ec2b-bf96-33fa82051b80,1,Female,66
5e9b83dc-0f92-3d49-2c62-1aa8d7cc9f53,1,Female,45
5e9b83dc-0f92-3d49-2c62-1aa8d7cc9f53,1,Female,14
5e9b83dc-0f92-3d49-2c62-1aa8d7cc9f53,1,Male,10
5e9b83a9-f223-e744-8634-cb939206cbe0,1,Female,70
5e9b83a9-f223-e744-8634-cb939206cbe0,1,Male,65
5e9b8159-89c4-8ed9-b388-67c0f6dc5c05,1,Female,10
5e9b8159-89c4-8ed9-b388-67c0f6dc5c05,1,Male,7
5e9b8159-89c4-8ed9-b388-67c0f6dc5c05,1,Male,0
5e9b8330-9a37-4eaf-cffb-bcdf2752208b,1,Female,22
5e9b8330-9a37-4eaf-cffb-bcdf2752208b,1,Female,11
5e9b8330-9a37-4eaf-cffb-bcdf2752208b,1,Female,74
5e9b7f43-b2bb-dfa5-cef3-51f5863f4b04,1,Female,34
5e9b7f43-b2bb-dfa5-cef3-51f5863f4b04,1,Male,12
5e9b7f43-b2bb-dfa5-cef3-51f5863f4b04,1,Female,9
5e9b84e7-206b-5260-5622-46ce8c6c64c8,1,Female,52
5e9b84e7-206b-5260-5622-46ce8c6c64c8,1,Male,68
5e9b852b-793e-6fe5-a4c6-06acec647c5a,1,Female,60
5e9b852b-793e-6fe5-a4c6-06acec647c5a,1,Male,58
5e9b8479-77d6-f69d-182d-be1c3491afc4,1,Female,24
5e9b8479-77d6-f69d-182d-be1c3491afc4,1,Female,54
5e9b8479-77d6-f69d-182d-be1c3491afc4,1,Male,54
5e9b83e0-a7d0-8257-f9c7-dd4910cff1ac,1,Female,35
5e9b83e0-a7d0-8257-f9c7-dd4910cff1ac,1,Male,10
5e9b84f7-6969-834a-bb8d-52e37125dd3c,1,Female,18
5e9b84f7-6969-834a-bb8d-52e37125dd3c,1,Female,42
5e9b84e1-4309-6e51-e7b9-791038f93628,1,Female,0
5e9b84e1-4309-6e51-e7b9-791038f93628,1,Male,13
5e9b84e1-4309-6e51-e7b9-791038f93628,1,Male,15
5e9b84e1-4309-6e51-e7b9-791038f93628,1,Female,38
5e9b84e1-4309-6e51-e7b9-791038f93628,1,Male,38
5e9b855a-bfd8-c43a-8714-3f6bd2f5c98b,1,Male,1
5e9b855a-bfd8-c43a-8714-3f6bd2f5c98b,1,Male,1
5e9b8432-dcd2-976e-fe60-df58ec414744,1,Male,17
5e9b8432-dcd2-976e-fe60-df58ec414744,1,Male,21
5e9b8432-dcd2-976e-fe60-df58ec414744,1,Female,23
5e9b811a-8b30-7d92-c6fb-6a8aeb9a6507,1,Male,4
5e9b811a-8b30-7d92-c6fb-6a8aeb9a6507,1,Female,26
5e9b811a-8b30-7d92-c6fb-6a8aeb9a6507,1,Male,54
5e9b811a-8b30-7d92-c6fb-6a8aeb9a6507,1,Female,56
5e9b84d0-6c30-b417-40b5-fb3423ea4ecf,1,Female,59
5e9b84d0-6c30-b417-40b5-fb3423ea4ecf,1,Male,42
5e9b7ef6-690f-ea71-1071-588aeac5f14c,1,Female,25
5e9b7ef6-690f-ea71-1071-588aeac5f14c,1,Female,6
5e9b7ef6-690f-ea71-1071-588aeac5f14c,1,Male,9
5e9b86d4-a781-e611-b9ba-cf471e056f5b,1,Male,51
5e9b86d4-a781-e611-b9ba-cf471e056f5b,1,Female,21
5e9b83ee-56f7-4b76-172e-07ca70c25774,1,Female,35
5e9b83ee-56f7-4b76-172e-07ca70c25774,1,Male,37
5e9b83ee-56f7-4b76-172e-07ca70c25774,1,Female,18
5e9b8a36-e10e-14e1-665f-7a7d83514f59,1,Female,26
5e9b8b4d-8d68-a2ca-c97c-2f8ab1a3a614,1,Female,32
5e9b8b59-f30a-5622-3903-8e951054ce51,1,Female,52
5e9b8b59-f30a-5622-3903-8e951054ce51,1,Female,27
5e9b8b59-f30a-5622-3903-8e951054ce51,1,Female,2
5e9b8b1d-b5b3-c51d-9c41-e5a7abafa139,1,Male,40
5e9b8b1d-b5b3-c51d-9c41-e5a7abafa139,1,Female,47
5e9b8b1d-b5b3-c51d-9c41-e5a7abafa139,1,Female,53
5e9b8b82-2e99-c727-339a-d5ca28dcbbc0,1,Female,31
5e9b8b82-2e99-c727-339a-d5ca28dcbbc0,1,Male,13
5e9b8b82-2e99-c727-339a-d5ca28dcbbc0,1,Male,2
5e9b8b3e-2cf0-528a-7d59-ad38b8ac5d58,1,Female,32
5e9b8b3e-2cf0-528a-7d59-ad38b8ac5d58,1,Male,14
5e9b8b3e-2cf0-528a-7d59-ad38b8ac5d58,1,Female,10
5e9b8b3e-2cf0-528a-7d59-ad38b8ac5d58,1,Female,6
5e9b8b3e-2cf0-528a-7d59-ad38b8ac5d58,1,Male,2
5e9b8cb0-b9f9-f315-6607-fed7e9e1ea32,1,Female,66
5e9b8cb0-b9f9-f315-6607-fed7e9e1ea32,1,Male,60
5e9b8cb0-b9f9-f315-6607-fed7e9e1ea32,1,Female,8
5e9b8b7c-704c-5dfa-02f1-9a995509264e,1,Female,44
5e9b8b7c-704c-5dfa-02f1-9a995509264e,1,Female,13
5e9b8704-ee2c-773b-30f2-66f5712202bc,1,Male,8
5e9b8704-ee2c-773b-30f2-66f5712202bc,1,Female,31
5e9b8c71-ae85-3ae7-5424-2113ffe6d8ae,1,Male,25
5e9b8c71-ae85-3ae7-5424-2113ffe6d8ae,1,Female,24
5e9b8c71-ae85-3ae7-5424-2113ffe6d8ae,1,Female,23
5e9b8b60-b8e4-b1c5-1f14-17af74e55326,1,Female,38
5e9b8b60-b8e4-b1c5-1f14-17af74e55326,1,Male,8
5e9b8b60-b8e4-b1c5-1f14-17af74e55326,1,Male,5
5e9b8b3f-a8a7-2da3-3acd-733b7131f746,1,Male,6
5e9b8b3f-a8a7-2da3-3acd-733b7131f746,1,Female,55
5e9b8b3f-a8a7-2da3-3acd-733b7131f746,1,Female,34
5e9b8b3f-a8a7-2da3-3acd-733b7131f746,1,Male,36
5e9b8b3f-a8a7-2da3-3acd-733b7131f746,1,Male,38
5e9b8b70-c901-eb0c-6f18-04a0a65ed2fa,1,Female,35
5e9b8b70-c901-eb0c-6f18-04a0a65ed2fa,1,Female,11
5e9b958b-918d-c0c2-fb9c-2e7ffc03f83d,1,Male,53
5e9b9b16-fd5c-35d5-f51f-93d169d20ace,1,Male,18
5e9b9b16-fd5c-35d5-f51f-93d169d20ace,1,Female,54
5e9b9b16-fd5c-35d5-f51f-93d169d20ace,1,Male,46
5e9b9b06-8b10-77d5-8ccb-3cf7054fece5,1,Male,15
5e9b9b06-8b10-77d5-8ccb-3cf7054fece5,1,Female,10
5e9ba0dc-a20c-6cc3-30e0-cd722eae0c34,1,Male,50
5e9ba0dc-a20c-6cc3-30e0-cd722eae0c34,1,Female,54
5e9b8596-9d37-8401-1121-e12be9bac214,1,Female,86
5e9ba086-c24f-f514-5434-929dd2d5e7a3,1,Male,17
5e9ba086-c24f-f514-5434-929dd2d5e7a3,1,Female,13
5e9ba086-c24f-f514-5434-929dd2d5e7a3,1,Male,9
5e9ba16b-4054-4ed5-3821-94e6eaaef402,1,Male,74
5e9ba16b-4054-4ed5-3821-94e6eaaef402,1,Male,34
5e9ba16b-4054-4ed5-3821-94e6eaaef402,1,Female,30
5e9ba575-fd87-f3b5-d0e0-5828dd5fc79e,1,Female,62
5e9cb5d4-af47-4025-6fbd-9decb4a84ade,1,Male,65
5e9cb57c-6d6d-4690-b9d6-e05291633cd4,1,Male,55
5e9cb564-ba55-854b-2239-2ddbae14e549,1,Male,50
5e9cb564-ba55-854b-2239-2ddbae14e549,1,Male,19
5e9cb564-ba55-854b-2239-2ddbae14e549,1,Female,18
5e9cb608-893c-aaf6-7a86-6dc5a26500f7,1,Male,79
5e9cb5cd-f312-6b68-6826-ac9099c62a12,1,Male,41
5e9cb5cd-f312-6b68-6826-ac9099c62a12,1,Female,8
5e9cb5cd-f312-6b68-6826-ac9099c62a12,1,Male,5
5e9cb517-b073-136b-3de1-cf6c1e41a94e,1,Female,68
5e9cb6e3-1510-d2a5-d6b9-15aa23771df3,1,Female,44
5e9cb6e3-1510-d2a5-d6b9-15aa23771df3,1,Female,20
5e9cb6e3-1510-d2a5-d6b9-15aa23771df3,1,Male,19
5e9cb671-f8bb-5187-35b6-d4e8378d11f8,1,Female,60
5e9cb671-f8bb-5187-35b6-d4e8378d11f8,1,Male,22
5e9cb671-f8bb-5187-35b6-d4e8378d11f8,1,Male,71
5e9cb671-f8bb-5187-35b6-d4e8378d11f8,1,Female,74
5e9cb60d-4dd4-9f5b-ea34-a255e7497cb0,1,Male,55
5e9cb60d-4dd4-9f5b-ea34-a255e7497cb0,1,Male,16
5e9cb6c6-00a4-5d61-a5d5-8c83c63a6563,1,Female,53
5e9cb630-dd71-f906-1d83-22b3c4a92d1e,1,Male,59
5e9cb630-dd71-f906-1d83-22b3c4a92d1e,1,Female,59
5e9cb6c8-b30f-b9d1-a713-3489c807204d,1,Female,67
5e9cb73d-20fa-ff54-e202-1cb480d993b4,1,Male,52
5e9cb5f2-4347-d017-6bde-ee0ea8420dee,1,Female,32
5e9cb5f2-4347-d017-6bde-ee0ea8420dee,1,Female,10
5e9cb5f2-4347-d017-6bde-ee0ea8420dee,1,Male,8
5e9cb6df-2608-883c-0202-1a286e7a45c3,1,Male,58
5e9cb75d-de16-503e-be19-eb00214a8450,1,Male,44
5e9cb75d-de16-503e-be19-eb00214a8450,1,Female,63
5e9cb741-7837-800b-6dc6-8c0f118f7d29,1,Female,67
5e9cb75e-611c-eabd-b0e1-5b77a0e43239,1,Male,70
5e9cb762-3163-19d9-6e99-d330049f3335,1,Male,39
5e9cb762-3163-19d9-6e99-d330049f3335,1,Male,7
5e9cb762-3163-19d9-6e99-d330049f3335,1,Female,3
5e9cb762-3163-19d9-6e99-d330049f3335,1,Male,3
5e9cb7b3-f982-1cda-4096-ec53e45e07f5,1,Female,8
5e9cb781-b25e-8a02-ca37-4439657da31c,1,Female,41
5e9cb775-e99b-22f3-45c2-bb83b5ee15a6,1,Female,21
5e9cb78e-7f73-4bd2-fe01-057819a1f36a,1,Male,59
5e9cb795-34b2-06e3-3569-8e3e65a6998b,1,Male,12
5e9cb795-34b2-06e3-3569-8e3e65a6998b,1,Male,6
5e9cb795-34b2-06e3-3569-8e3e65a6998b,1,Male,8
5e9cb795-34b2-06e3-3569-8e3e65a6998b,1,Male,17
5e9cb795-34b2-06e3-3569-8e3e65a6998b,1,Male,6
5e9cb7a1-5c74-1fb1-b7d8-164c60d3018c,1,Male,20
5e9cb7c7-cdc8-01ef-4a53-1d9c7b7d316c,1,Female,48
5e9cb7c7-cdc8-01ef-4a53-1d9c7b7d316c,1,Male,52
5e9cb7c7-cdc8-01ef-4a53-1d9c7b7d316c,1,Male,18
5e9cb778-6370-9337-52f3-9bf09aa7be51,1,Female,40
5e9cb778-6370-9337-52f3-9bf09aa7be51,1,Female,11
5e9cb778-6370-9337-52f3-9bf09aa7be51,1,Female,8
5e9cb60d-5c1d-7885-96c1-e7804d3d2060,1,Male,9
5e9cb60d-5c1d-7885-96c1-e7804d3d2060,1,Male,50
5e9cb60d-5c1d-7885-96c1-e7804d3d2060,1,Male,0
5e9cb7c4-09d4-2052-571b-564576fb21bb,1,Female,50
5e9cb732-52fd-c64d-cb14-7eb41ddddf47,1,Male,36
5e9cb732-52fd-c64d-cb14-7eb41ddddf47,1,Male,13
5e9cb732-52fd-c64d-cb14-7eb41ddddf47,1,Female,10
5e9cb732-52fd-c64d-cb14-7eb41ddddf47,1,Male,6
5e9cb732-52fd-c64d-cb14-7eb41ddddf47,1,Female,3
5e9cb765-4426-6c44-9ea6-36e65e51665f,1,Male,47
5e9cb765-4426-6c44-9ea6-36e65e51665f,1,Male,10
5e9cb765-4426-6c44-9ea6-36e65e51665f,1,Female,5
5e9cb765-4426-6c44-9ea6-36e65e51665f,1,Female,44
5e9cb826-3bbe-7c44-727b-98762fc8546d,1,Female,34
5e9cb826-3bbe-7c44-727b-98762fc8546d,1,Female,6
5e9cb826-3bbe-7c44-727b-98762fc8546d,1,Female,4
5e9cb7c9-819c-67a2-c651-51623657c1cf,1,Male,47
5e9cb7c9-819c-67a2-c651-51623657c1cf,1,Female,46
5e9cb7c9-819c-67a2-c651-51623657c1cf,1,Female,20
5e9cb7c9-819c-67a2-c651-51623657c1cf,1,Female,19
5e9cb7c9-819c-67a2-c651-51623657c1cf,1,Male,27
5e9cb84d-5e74-0433-dfcf-07822d4eb4af,1,Female,18
5e9cb84d-5e74-0433-dfcf-07822d4eb4af,1,Female,43
5e9cb84d-5e74-0433-dfcf-07822d4eb4af,1,Male,53
5e9cb82a-9773-63c4-7a0b-e616da4dfc9b,1,Female,40
5e9cb82a-9773-63c4-7a0b-e616da4dfc9b,1,Male,42
5e9cb777-efb3-96ce-f211-f5830dbe9297,1,Female,43
5e9cb777-efb3-96ce-f211-f5830dbe9297,1,Male,18
5e9cb664-8290-fa29-240c-e067f30ab7d0,1,Male,35
5e9cb664-8290-fa29-240c-e067f30ab7d0,1,Female,6
5e9cb664-8290-fa29-240c-e067f30ab7d0,1,Male,1
5e9cb7d4-cb2e-a249-d029-d6ba34b238bf,1,Male,55
5e9cb7d4-cb2e-a249-d029-d6ba34b238bf,1,Male,44
5e9cb7d4-cb2e-a249-d029-d6ba34b238bf,1,Male,24
5e9cb7d4-cb2e-a249-d029-d6ba34b238bf,1,Male,27
5e9cb7d4-cb2e-a249-d029-d6ba34b238bf,1,Male,32
5e9cb828-199e-aa64-378a-297316e4445d,1,Female,45
5e9cb828-199e-aa64-378a-297316e4445d,1,Female,69
5e9cb828-199e-aa64-378a-297316e4445d,1,Male,22
5e9cb828-199e-aa64-378a-297316e4445d,1,Male,22
5e9cb828-199e-aa64-378a-297316e4445d,1,Female,17
5e9cb751-f0af-ce57-7ef9-012edd433f8b,1,Female,1
5e9cb751-f0af-ce57-7ef9-012edd433f8b,1,Male,1
5e9cb790-abce-f345-744e-355b87833e38,1,Male,59
5e9cb79d-527c-b59b-e9c2-aeb0af428380,1,Male,60
5e9cb79d-527c-b59b-e9c2-aeb0af428380,1,Female,54
5e9cb7c1-e2df-452e-d5dc-cd32378408c9,1,Male,74
5e9cb732-c8af-06d2-f628-21122a49de8d,1,Female,35
5e9cb732-c8af-06d2-f628-21122a49de8d,1,Female,8
5e9cb732-c8af-06d2-f628-21122a49de8d,1,Male,5
5e9cb829-89f7-c310-4caa-64c21e91d75c,1,Female,58
5e9cb7d6-c181-e148-f67c-1cd4ebfdeaec,1,Female,27
5e9cb7d6-c181-e148-f67c-1cd4ebfdeaec,1,Male,0
5e9cb787-8405-56ae-fa38-7c092f6e009d,1,Female,58
5e9cb88c-5c55-799d-efd8-078f4b9c5212,1,Female,51
5e9cb88c-5c55-799d-efd8-078f4b9c5212,1,Male,26
5e9cb7a6-6a7d-9b62-daac-3a014237e171,1,Male,45
5e9cb7a6-6a7d-9b62-daac-3a014237e171,1,Female,55
5e9cb7a6-6a7d-9b62-daac-3a014237e171,1,Male,65
5e9cb7a6-6a7d-9b62-daac-3a014237e171,1,Male,15
5e9cb7a6-6a7d-9b62-daac-3a014237e171,1,Male,12
5e9cb8b4-2a35-e704-ad81-40b1eadf298d,1,Female,64
5e9cb8d8-fdb9-1c2e-4841-4c0bfd658d1c,1,Male,45
5e9cb8d8-fdb9-1c2e-4841-4c0bfd658d1c,1,Female,40
5e9cb7ef-0e32-aabc-ea2b-0796bca2a7f6,1,Female,36
5e9cb7ef-0e32-aabc-ea2b-0796bca2a7f6,1,Male,13
5e9cb7b3-0cc0-5bcd-cf6b-1c8bdc16d9b2,1,Female,27
5e9cb7b3-0cc0-5bcd-cf6b-1c8bdc16d9b2,1,Male,13
5e9cb7b3-0cc0-5bcd-cf6b-1c8bdc16d9b2,1,Female,9
5e9cb7b3-0cc0-5bcd-cf6b-1c8bdc16d9b2,1,Male,4
5e9cb561-dbb1-98d7-2663-21d0261fc680,1,Male,63
5e9cb561-dbb1-98d7-2663-21d0261fc680,1,Male,14
5e9cb561-dbb1-98d7-2663-21d0261fc680,1,Female,13
5e9cb865-8634-38f7-bfad-ba38db726c6d,1,Male,10
5e9cb865-8634-38f7-bfad-ba38db726c6d,1,Male,15
5e9cb865-8634-38f7-bfad-ba38db726c6d,1,Female,38
5e9cb7b3-2ad6-8fe3-719c-46640b180c00,1,Male,82
5e9cb7b3-2ad6-8fe3-719c-46640b180c00,1,Female,73
5e9cb7b3-0e60-94c8-8641-0d9c1335672f,1,Male,30
